;time;open;high;low;close;tick_volume;spread;real_volume
6124;2017-09-05 21:00:00;0.95607;0.95617;0.95418;0.95425;15764;4;0
6125;2017-09-05 22:00:00;0.95427;0.95479;0.9534;0.95403;14674;4;0
6126;2017-09-05 23:00:00;0.95403;0.95531;0.95389;0.95511;11035;4;0
6127;2017-09-06 00:00:00;0.95491;0.95547;0.95463;0.95509;9090;9;0
6128;2017-09-06 01:00:00;0.95509;0.95514;0.95353;0.95383;28436;6;0
6129;2017-09-06 02:00:00;0.95382;0.95411;0.95342;0.9537;22387;6;0
6130;2017-09-06 03:00:00;0.95374;0.95506;0.95332;0.95403;17415;4;0
6131;2017-09-06 04:00:00;0.95403;0.95568;0.95374;0.95535;18392;4;0
6132;2017-09-06 05:00:00;0.95535;0.95581;0.95449;0.95487;20764;5;0
6133;2017-09-06 06:00:00;0.95487;0.95497;0.95424;0.95487;19242;7;0
6134;2017-09-06 07:00:00;0.95484;0.95524;0.95433;0.9548;12394;4;0
6135;2017-09-06 08:00:00;0.9548;0.95511;0.95421;0.95435;11296;5;0
6136;2017-09-06 09:00:00;0.95434;0.95537;0.95431;0.95501;14164;5;0
6137;2017-09-06 10:00:00;0.95501;0.9555;0.95387;0.95485;16196;4;0
6138;2017-09-06 11:00:00;0.95487;0.95509;0.95339;0.9536;15867;4;0
6139;2017-09-06 12:00:00;0.9536;0.95483;0.95276;0.95475;20013;4;0
6140;2017-09-06 13:00:00;0.95475;0.95548;0.95325;0.95519;16088;4;0
6141;2017-09-06 14:00:00;0.95519;0.9563;0.95509;0.95585;18297;4;0
6142;2017-09-06 15:00:00;0.95585;0.9559;0.95504;0.95562;13191;4;0
6143;2017-09-06 16:00:00;0.95562;0.95667;0.95526;0.95597;18773;4;0
6144;2017-09-06 17:00:00;0.95604;0.95773;0.95283;0.95318;24974;4;0
6145;2017-09-06 18:00:00;0.95316;0.95493;0.95316;0.95374;20499;4;0
6146;2017-09-06 19:00:00;0.95374;0.95647;0.95335;0.95643;19253;4;0
6147;2017-09-06 20:00:00;0.95643;0.9582;0.9559;0.95725;18495;4;0
6148;2017-09-06 21:00:00;0.95725;0.95792;0.95625;0.957;15115;4;0
6149;2017-09-06 22:00:00;0.95694;0.95748;0.95656;0.95733;12518;4;0
6150;2017-09-06 23:00:00;0.95733;0.95744;0.95612;0.95631;8195;5;0
6151;2017-09-07 00:00:00;0.95631;0.95721;0.95527;0.95596;8393;7;0
6152;2017-09-07 01:00:00;0.95595;0.95642;0.95553;0.95583;30242;4;0
6153;2017-09-07 02:00:00;0.95582;0.95948;0.95477;0.9557;21576;4;0
6154;2017-09-07 03:00:00;0.95567;0.95633;0.95461;0.95592;18531;4;0
6155;2017-09-07 04:00:00;0.95592;0.95677;0.95589;0.95618;20181;5;0
6156;2017-09-07 05:00:00;0.95618;0.95665;0.95544;0.95632;18577;4;0
6157;2017-09-07 06:00:00;0.95632;0.95643;0.95581;0.9561;7434;5;0
6158;2017-09-07 07:00:00;0.9561;0.95695;0.95609;0.95649;9420;5;0
6159;2017-09-07 08:00:00;0.95649;0.95675;0.95573;0.95611;13873;6;0
6160;2017-09-07 09:00:00;0.9561;0.95694;0.95583;0.95601;13151;4;0
6161;2017-09-07 10:00:00;0.95601;0.95608;0.95415;0.95461;18137;4;0
6162;2017-09-07 11:00:00;0.9546;0.9554;0.95152;0.95305;19945;4;0
6163;2017-09-07 12:00:00;0.95304;0.95312;0.95174;0.95229;16679;4;0
6164;2017-09-07 13:00:00;0.95229;0.95289;0.95122;0.95199;18891;4;0
6165;2017-09-07 14:00:00;0.95199;0.9532;0.95147;0.95282;16679;4;0
6166;2017-09-07 15:00:00;0.95281;0.95501;0.95061;0.9522;24027;4;0
6167;2017-09-07 16:00:00;0.95214;0.9539;0.95119;0.95244;25890;4;0
6168;2017-09-07 17:00:00;0.95243;0.95348;0.9509;0.95221;22758;4;0
