;time;open;high;low;close;tick_volume;spread;real_volume
23;2016-09-13 23:00:00;1.31928;1.31995;1.31902;1.31912;13196;0;0
24;2016-09-14 00:00:00;1.31906;1.31959;1.31845;1.3185799999999999;4540;6;0
25;2016-09-14 01:00:00;1.3185799999999999;1.3195299999999999;1.31846;1.31911;18614;0;0
26;2016-09-14 02:00:00;1.31911;1.3195700000000001;1.31879;1.3192300000000001;20483;0;0
27;2016-09-14 03:00:00;1.3192300000000001;1.3192300000000001;1.31659;1.3168;23790;0;0
28;2016-09-14 04:00:00;1.3168;1.3186;1.31678;1.3182800000000001;25796;0;0
29;2016-09-14 05:00:00;1.3182800000000001;1.31924;1.31818;1.31904;21985;0;0
30;2016-09-14 06:00:00;1.319;1.3197999999999999;1.3189;1.31966;17836;0;0
31;2016-09-14 07:00:00;1.31966;1.31992;1.31887;1.3199100000000001;16402;0;0
32;2016-09-14 08:00:00;1.3199100000000001;1.32053;1.31971;1.31978;19431;0;0
33;2016-09-14 09:00:00;1.31978;1.32267;1.31939;1.32254;32262;0;0
34;2016-09-14 10:00:00;1.32254;1.3228;1.31878;1.31916;34713;0;0
35;2016-09-14 11:00:00;1.31925;1.32248;1.31901;1.32134;33331;0;0
36;2016-09-14 12:00:00;1.32134;1.32221;1.31861;1.3211300000000001;34128;0;0
37;2016-09-14 13:00:00;1.32114;1.32146;1.31932;1.3198400000000001;26847;0;0
38;2016-09-14 14:00:00;1.31992;1.32111;1.31829;1.31843;30635;0;0
39;2016-09-14 15:00:00;1.31843;1.31976;1.31791;1.31855;30938;0;0
40;2016-09-14 16:00:00;1.31856;1.31863;1.31383;1.3140800000000001;36602;0;0
41;2016-09-14 17:00:00;1.31409;1.31852;1.31384;1.31749;39176;0;0
42;2016-09-14 18:00:00;1.31749;1.32091;1.31744;1.32027;36155;0;0
43;2016-09-14 19:00:00;1.32025;1.32073;1.31857;1.3192300000000001;28720;0;0
44;2016-09-14 20:00:00;1.3192300000000001;1.32352;1.31904;1.32281;26933;0;0
45;2016-09-14 21:00:00;1.32281;1.32401;1.32215;1.32345;25019;0;0
46;2016-09-14 22:00:00;1.32345;1.32383;1.32331;1.32382;18849;0;0
47;2016-09-14 23:00:00;1.32382;1.32405;1.32298;1.32322;13800;0;0
48;2016-09-15 00:00:00;1.32327;1.32427;1.32304;1.3241399999999999;6743;0;0
49;2016-09-15 01:00:00;1.3241399999999999;1.32789;1.32405;1.32498;22468;0;0
50;2016-09-15 02:00:00;1.32498;1.32771;1.32489;1.32616;21743;0;0
51;2016-09-15 03:00:00;1.32616;1.3269199999999999;1.32551;1.32565;22470;0;0
52;2016-09-15 04:00:00;1.32565;1.32657;1.32505;1.32555;25756;0;0
53;2016-09-15 05:00:00;1.32545;1.32603;1.3252;1.32557;24781;0;0
54;2016-09-15 06:00:00;1.32557;1.32612;1.32514;1.3259400000000001;21150;0;0
55;2016-09-15 07:00:00;1.3259400000000001;1.32656;1.32523;1.32526;18499;0;0
56;2016-09-15 08:00:00;1.32526;1.32527;1.32382;1.32442;19495;0;0
57;2016-09-15 09:00:00;1.32444;1.32497;1.32121;1.32166;28060;0;0
58;2016-09-15 10:00:00;1.32166;1.32343;1.32016;1.32027;33010;0;0
59;2016-09-15 11:00:00;1.32026;1.32457;1.31999;1.32108;32018;0;0
60;2016-09-15 12:00:00;1.32108;1.32485;1.32055;1.3243800000000001;31289;0;0
61;2016-09-15 13:00:00;1.32439;1.32452;1.32182;1.32225;28640;0;0
62;2016-09-15 14:00:00;1.32225;1.32469;1.31857;1.32004;33047;0;0
63;2016-09-15 15:00:00;1.32004;1.32272;1.31846;1.32069;38739;0;0
64;2016-09-15 16:00:00;1.32073;1.32108;1.3183099999999999;1.31938;38652;0;0
65;2016-09-15 17:00:00;1.31938;1.32049;1.31833;1.31915;37637;0;0
66;2016-09-15 18:00:00;1.31915;1.32196;1.319;1.32135;33315;0;0
67;2016-09-15 19:00:00;1.3213599999999999;1.32179;1.32026;1.32161;25991;0;0
68;2016-09-15 20:00:00;1.32161;1.32246;1.32093;1.32177;22357;0;0
69;2016-09-15 21:00:00;1.32177;1.3244500000000001;1.32152;1.3238699999999999;23516;0;0
70;2016-09-15 22:00:00;1.3238699999999999;1.32455;1.32283;1.32427;22014;0;0
71;2016-09-15 23:00:00;1.32427;1.3244;1.3231899999999999;1.32369;16260;0;0
72;2016-09-16 00:00:00;1.32362;1.32447;1.32344;1.32429;4198;0;0
73;2016-09-16 01:00:00;1.32429;1.32474;1.32386;1.32432;18820;0;0
74;2016-09-16 02:00:00;1.32432;1.3247;1.32424;1.32458;10866;0;0
75;2016-09-16 03:00:00;1.32458;1.32466;1.32254;1.32254;20389;0;0
76;2016-09-16 04:00:00;1.32254;1.3247499999999999;1.3219699999999999;1.32354;23227;0;0
77;2016-09-16 05:00:00;1.32355;1.32397;1.32315;1.32322;16158;0;0
78;2016-09-16 06:00:00;1.32322;1.32383;1.32294;1.32381;16401;0;0
79;2016-09-16 07:00:00;1.32381;1.32381;1.32327;1.3234;13374;0;0
80;2016-09-16 08:00:00;1.3234;1.32395;1.32328;1.32345;14889;0;0
81;2016-09-16 09:00:00;1.32345;1.32368;1.32237;1.32271;25245;0;0
82;2016-09-16 10:00:00;1.32271;1.32309;1.3191;1.3197;30725;0;0
83;2016-09-16 11:00:00;1.3197;1.32135;1.31943;1.32065;27237;0;0
84;2016-09-16 12:00:00;1.32065;1.32096;1.31914;1.3192599999999999;27251;0;0
85;2016-09-16 13:00:00;1.31925;1.3195700000000001;1.31599;1.31708;29816;0;0
86;2016-09-16 14:00:00;1.31708;1.31772;1.31626;1.31728;26270;0;0
87;2016-09-16 15:00:00;1.31728;1.31783;1.31287;1.31314;36398;0;0
88;2016-09-16 16:00:00;1.3131599999999999;1.31361;1.31026;1.31086;37077;0;0
89;2016-09-16 17:00:00;1.31086;1.31127;1.3076400000000001;1.30783;37105;0;0
90;2016-09-16 18:00:00;1.30782;1.30907;1.30722;1.3088199999999999;31901;0;0
91;2016-09-16 19:00:00;1.30881;1.30894;1.30668;1.3075;25735;0;0
92;2016-09-16 20:00:00;1.3075;1.30751;1.30247;1.3027199999999999;27347;0;0
93;2016-09-16 21:00:00;1.30274;1.30284;1.30002;1.30003;22845;0;0
94;2016-09-16 22:00:00;1.30003;1.30215;1.29996;1.30078;20524;0;0
95;2016-09-16 23:00:00;1.30078;1.30133;1.2996400000000001;1.2999100000000001;16920;0;0
96;2016-09-19 00:00:00;1.30008;1.30043;1.29959;1.30043;2272;4;0
97;2016-09-19 01:00:00;1.30043;1.302;1.30023;1.30185;12801;0;0
98;2016-09-19 02:00:00;1.30182;1.30198;1.30065;1.30131;17892;0;0
99;2016-09-19 03:00:00;1.30131;1.30256;1.3011;1.30254;31993;0;0
100;2016-09-19 04:00:00;1.30254;1.30386;1.30224;1.30345;21241;0;0
101;2016-09-19 05:00:00;1.30346;1.30471;1.30312;1.30437;22201;0;0
102;2016-09-19 06:00:00;1.30437;1.30476;1.30366;1.30388;18648;0;0
103;2016-09-19 07:00:00;1.30388;1.30412;1.3030599999999999;1.30379;20371;0;0
104;2016-09-19 08:00:00;1.30379;1.3050899999999999;1.3035700000000001;1.3048;21865;0;0
105;2016-09-19 09:00:00;1.3047900000000001;1.30564;1.30285;1.30523;30055;0;0
106;2016-09-19 10:00:00;1.30523;1.30754;1.3045;1.30585;33778;0;0
107;2016-09-19 11:00:00;1.30585;1.30714;1.30447;1.30475;32563;0;0
108;2016-09-19 12:00:00;1.30475;1.30582;1.3038;1.30504;28537;0;0
109;2016-09-19 13:00:00;1.30504;1.3060800000000001;1.3045499999999999;1.30504;27383;0;0
110;2016-09-19 14:00:00;1.30504;1.30544;1.30429;1.30491;27331;0;0
111;2016-09-19 15:00:00;1.3049;1.30754;1.3048;1.30744;29653;0;0
112;2016-09-19 16:00:00;1.30744;1.30911;1.30708;1.3090899999999999;31661;0;0
113;2016-09-19 17:00:00;1.3090899999999999;1.3091;1.3060399999999999;1.3062;33984;0;0
114;2016-09-19 18:00:00;1.3062;1.30678;1.30441;1.305;31631;0;0
115;2016-09-19 19:00:00;1.305;1.30524;1.30368;1.30481;25371;0;0
116;2016-09-19 20:00:00;1.30481;1.3048899999999999;1.30234;1.30243;25629;0;0
117;2016-09-19 21:00:00;1.30243;1.30348;1.30203;1.30329;21432;0;0
118;2016-09-19 22:00:00;1.3033000000000001;1.30413;1.30316;1.30338;23576;0;0
119;2016-09-19 23:00:00;1.30338;1.30342;1.3027;1.30276;13240;0;0
120;2016-09-20 00:00:00;1.30268;1.3035;1.30266;1.30324;6252;5;0
121;2016-09-20 01:00:00;1.30324;1.30422;1.30266;1.30368;20886;0;0
122;2016-09-20 02:00:00;1.30369;1.30445;1.30349;1.30401;15907;0;0
123;2016-09-20 03:00:00;1.30401;1.30434;1.30321;1.30347;20666;0;0
124;2016-09-20 04:00:00;1.30347;1.30464;1.30347;1.3042;21806;0;0
125;2016-09-20 05:00:00;1.3042;1.30445;1.3039100000000001;1.30416;16734;0;0
126;2016-09-20 06:00:00;1.30416;1.3044;1.30371;1.30377;19229;0;0
127;2016-09-20 07:00:00;1.30377;1.30427;1.30371;1.30397;20773;0;0
128;2016-09-20 08:00:00;1.30397;1.30413;1.30365;1.30401;25551;0;0
129;2016-09-20 09:00:00;1.30401;1.30603;1.30304;1.30591;29594;0;0
130;2016-09-20 10:00:00;1.30591;1.30649;1.30298;1.30349;34228;0;0
131;2016-09-20 11:00:00;1.30349;1.30384;1.2999100000000001;1.3011;33286;0;0
132;2016-09-20 12:00:00;1.30109;1.30202;1.29995;1.30043;31980;0;0
133;2016-09-20 13:00:00;1.30043;1.30049;1.29545;1.29687;34688;0;0
134;2016-09-20 14:00:00;1.29687;1.29756;1.29551;1.29737;32318;0;0
135;2016-09-20 15:00:00;1.29739;1.29773;1.29582;1.29596;33121;0;0
136;2016-09-20 16:00:00;1.29596;1.2968600000000001;1.29524;1.29615;35584;0;0
137;2016-09-20 17:00:00;1.29615;1.29681;1.29471;1.2948;36064;0;0
138;2016-09-20 18:00:00;1.29482;1.29765;1.29482;1.29727;33523;0;0
139;2016-09-20 19:00:00;1.29726;1.29894;1.2969;1.29801;26668;0;0
140;2016-09-20 20:00:00;1.29801;1.29804;1.29709;1.29739;24285;0;0
141;2016-09-20 21:00:00;1.29742;1.29825;1.29719;1.29795;21366;0;0
142;2016-09-20 22:00:00;1.29796;1.29888;1.29788;1.2986;18635;0;0
143;2016-09-20 23:00:00;1.2986;1.29891;1.29816;1.2987;11017;0;0
144;2016-09-21 00:00:00;1.2987;1.2996699999999999;1.29792;1.29832;3875;3;0
145;2016-09-21 01:00:00;1.29832;1.29892;1.29821;1.29858;10695;0;0
146;2016-09-21 02:00:00;1.29858;1.2989;1.29812;1.29829;9460;0;0
147;2016-09-21 03:00:00;1.29829;1.30029;1.29744;1.29973;18346;0;0
148;2016-09-21 04:00:00;1.29973;1.3000099999999999;1.29901;1.2998;15872;0;0
149;2016-09-21 05:00:00;1.2998;1.30045;1.29771;1.2980800000000001;19330;0;0
150;2016-09-21 06:00:00;1.29805;1.2983;1.29687;1.29718;19806;0;0
151;2016-09-21 07:00:00;1.29718;1.29734;1.29466;1.29642;29234;0;0
152;2016-09-21 08:00:00;1.29642;1.2975400000000001;1.29611;1.29681;22197;0;0
153;2016-09-21 09:00:00;1.29681;1.2982;1.2965200000000001;1.29727;30336;0;0
154;2016-09-21 10:00:00;1.29727;1.29921;1.29657;1.29798;35483;0;0
155;2016-09-21 11:00:00;1.29798;1.29833;1.29672;1.29726;23734;0;0
156;2016-09-21 12:00:00;1.29726;1.3000099999999999;1.29679;1.29993;23987;0;0
157;2016-09-21 13:00:00;1.29993;1.30058;1.29928;1.29985;23642;0;0
158;2016-09-21 14:00:00;1.29985;1.30014;1.29857;1.29979;23621;0;0
159;2016-09-21 15:00:00;1.29979;1.3012299999999999;1.29831;1.29878;28949;0;0
160;2016-09-21 16:00:00;1.29878;1.2988;1.29762;1.29846;26401;0;0
161;2016-09-21 17:00:00;1.2984499999999999;1.29877;1.29548;1.29575;26229;0;0
162;2016-09-21 18:00:00;1.29575;1.29799;1.29572;1.29769;25235;0;0
163;2016-09-21 19:00:00;1.29767;1.29822;1.29695;1.29775;20305;0;0
164;2016-09-21 20:00:00;1.29775;1.29985;1.2971;1.29802;21345;0;0
165;2016-09-21 21:00:00;1.29802;1.30443;1.2953000000000001;1.30009;36895;0;0
166;2016-09-21 22:00:00;1.30009;1.30474;1.2993000000000001;1.3041800000000001;27968;0;0
167;2016-09-21 23:00:00;1.3041800000000001;1.3041800000000001;1.30282;1.30291;11586;0;0
168;2016-09-22 00:00:00;1.30291;1.30414;1.3027199999999999;1.3036699999999999;3622;1;0
169;2016-09-22 01:00:00;1.3036699999999999;1.30399;1.30304;1.30338;9413;0;0
170;2016-09-22 02:00:00;1.30338;1.3035;1.30281;1.30324;8991;0;0
171;2016-09-22 03:00:00;1.30324;1.30492;1.3032;1.30392;17569;0;0
172;2016-09-22 04:00:00;1.30392;1.30456;1.3032;1.30373;15784;0;0
173;2016-09-22 05:00:00;1.30372;1.30454;1.30353;1.30436;13271;0;0
174;2016-09-22 06:00:00;1.30436;1.30502;1.30379;1.30478;11000;0;0
175;2016-09-22 07:00:00;1.30478;1.30588;1.30444;1.30535;14460;0;0
176;2016-09-22 08:00:00;1.30535;1.30578;1.3049;1.30504;15360;0;0
177;2016-09-22 09:00:00;1.30504;1.3079100000000001;1.30491;1.30609;26197;0;0
178;2016-09-22 10:00:00;1.3060800000000001;1.3078699999999999;1.30508;1.30511;29791;0;0
179;2016-09-22 11:00:00;1.3051;1.30867;1.3051;1.30809;26909;0;0
180;2016-09-22 12:00:00;1.30808;1.3084;1.3061;1.30702;26825;0;0
181;2016-09-22 13:00:00;1.30702;1.30717;1.30477;1.30527;23396;0;0
182;2016-09-22 14:00:00;1.30531;1.30786;1.30526;1.30766;25230;0;0
183;2016-09-22 15:00:00;1.30766;1.308;1.30658;1.30749;28213;0;0
184;2016-09-22 16:00:00;1.30748;1.31167;1.30677;1.31109;30359;0;0
185;2016-09-22 17:00:00;1.31109;1.31209;1.30941;1.30941;30252;0;0
186;2016-09-22 18:00:00;1.30941;1.3108;1.30827;1.30904;27514;0;0
187;2016-09-22 19:00:00;1.30904;1.30918;1.30753;1.30843;22564;0;0
188;2016-09-22 20:00:00;1.30843;1.3099;1.30832;1.3087900000000001;20006;0;0
189;2016-09-22 21:00:00;1.3087900000000001;1.3087900000000001;1.30654;1.30732;20632;0;0
190;2016-09-22 22:00:00;1.30736;1.30829;1.30704;1.30713;13813;0;0
191;2016-09-22 23:00:00;1.30713;1.30805;1.30705;1.30748;8494;0;0
192;2016-09-23 00:00:00;1.30749;1.30809;1.30686;1.30759;3499;5;0
193;2016-09-23 01:00:00;1.30759;1.30813;1.30734;1.30793;9798;0;0
194;2016-09-23 02:00:00;1.30793;1.30878;1.30768;1.30824;10177;0;0
195;2016-09-23 03:00:00;1.30824;1.30871;1.30615;1.30654;20247;0;0
196;2016-09-23 04:00:00;1.30654;1.3070300000000001;1.30535;1.30566;20851;0;0
197;2016-09-23 05:00:00;1.30566;1.30643;1.30505;1.3050899999999999;17930;0;0
198;2016-09-23 06:00:00;1.3050899999999999;1.30539;1.30353;1.30395;16881;0;0
199;2016-09-23 07:00:00;1.30395;1.3042799999999999;1.3033299999999999;1.3041800000000001;13323;0;0
200;2016-09-23 08:00:00;1.3041800000000001;1.30472;1.30375;1.30381;12594;0;0
201;2016-09-23 09:00:00;1.30381;1.30456;1.30298;1.30339;24084;0;0
202;2016-09-23 10:00:00;1.30342;1.30352;1.30017;1.30164;28270;0;0
203;2016-09-23 11:00:00;1.30164;1.30292;1.29884;1.30036;25853;0;0
204;2016-09-23 12:00:00;1.30036;1.30194;1.29975;1.30134;24628;0;0
205;2016-09-23 13:00:00;1.30134;1.30142;1.29714;1.29743;25875;0;0
206;2016-09-23 14:00:00;1.29743;1.29761;1.29573;1.29704;26279;0;0
207;2016-09-23 15:00:00;1.29704;1.29759;1.29493;1.29536;27279;0;0
208;2016-09-23 16:00:00;1.29536;1.29549;1.29148;1.29452;32504;0;0
209;2016-09-23 17:00:00;1.29452;1.2961;1.2941500000000001;1.29593;30290;0;0
210;2016-09-23 18:00:00;1.29596;1.2971300000000001;1.29557;1.29583;27769;0;0
211;2016-09-23 19:00:00;1.29583;1.29749;1.2953999999999999;1.29685;24263;0;0
212;2016-09-23 20:00:00;1.29685;1.29696;1.29513;1.29523;20789;0;0
213;2016-09-23 21:00:00;1.29523;1.29634;1.2943799999999999;1.29634;17099;0;0
214;2016-09-23 22:00:00;1.29634;1.29695;1.2960099999999999;1.29635;15230;0;0
215;2016-09-23 23:00:00;1.29635;1.29727;1.2959;1.29606;6641;0;0
216;2016-09-26 00:00:00;1.29639;1.29703;1.29531;1.29633;2050;0;0
217;2016-09-26 01:00:00;1.2963;1.29703;1.29619;1.29698;7639;0;0
218;2016-09-26 02:00:00;1.29699;1.29826;1.29691;1.2977400000000001;8029;0;0
219;2016-09-26 03:00:00;1.2977400000000001;1.2984200000000001;1.2977400000000001;1.2981500000000001;16107;0;0
220;2016-09-26 04:00:00;1.2981500000000001;1.29865;1.29775;1.2980800000000001;16579;0;0
221;2016-09-26 05:00:00;1.2980800000000001;1.2987;1.29783;1.2980800000000001;17892;0;0
222;2016-09-26 06:00:00;1.2980800000000001;1.2981;1.29731;1.29792;13053;0;0
223;2016-09-26 07:00:00;1.29791;1.2983799999999999;1.29756;1.29832;16147;0;0
224;2016-09-26 08:00:00;1.29832;1.29851;1.2969300000000001;1.2978399999999999;13974;0;0
225;2016-09-26 09:00:00;1.2978399999999999;1.2978399999999999;1.29353;1.29462;21883;0;0
226;2016-09-26 10:00:00;1.29462;1.29555;1.29271;1.29303;28329;0;0
227;2016-09-26 11:00:00;1.29304;1.29413;1.29161;1.29332;25522;0;0
228;2016-09-26 12:00:00;1.29332;1.29397;1.29273;1.29327;21074;0;0
229;2016-09-26 13:00:00;1.29327;1.29477;1.29242;1.29251;22235;0;0
230;2016-09-26 14:00:00;1.29251;1.2941099999999999;1.2921;1.29337;22409;0;0
231;2016-09-26 15:00:00;1.29337;1.29478;1.29239;1.2943500000000001;25933;0;0
232;2016-09-26 16:00:00;1.2943500000000001;1.29588;1.29422;1.29473;27368;0;0
233;2016-09-26 17:00:00;1.29473;1.29769;1.29473;1.2974999999999999;27642;0;0
234;2016-09-26 18:00:00;1.2974999999999999;1.29867;1.29664;1.29765;25488;0;0
235;2016-09-26 19:00:00;1.29766;1.29783;1.29605;1.29769;22699;0;0
236;2016-09-26 20:00:00;1.29769;1.2977;1.29632;1.2966;16703;0;0
237;2016-09-26 21:00:00;1.2966;1.29733;1.29637;1.2966;12344;0;0
238;2016-09-26 22:00:00;1.2966;1.29736;1.2962500000000001;1.29715;14121;0;0
239;2016-09-26 23:00:00;1.29715;1.2977;1.29714;1.29741;5901;0;0
240;2016-09-27 00:00:00;1.29751;1.29753;1.2968;1.2973;1947;1;0
241;2016-09-27 01:00:00;1.29734;1.29743;1.29678;1.29711;5295;0;0
242;2016-09-27 02:00:00;1.29711;1.29733;1.2966;1.29672;5868;0;0
243;2016-09-27 03:00:00;1.29672;1.29674;1.29515;1.29534;17624;0;0
244;2016-09-27 04:00:00;1.29536;1.29927;1.29491;1.29837;20269;0;0
245;2016-09-27 05:00:00;1.29837;1.2986;1.29746;1.29791;19631;0;0
246;2016-09-27 06:00:00;1.29791;1.29831;1.29722;1.29827;18608;0;0
247;2016-09-27 07:00:00;1.29827;1.29834;1.29669;1.29705;11834;0;0
248;2016-09-27 08:00:00;1.29705;1.2983;1.29687;1.29782;15489;0;0
249;2016-09-27 09:00:00;1.29782;1.3004;1.29753;1.29804;23122;0;0
250;2016-09-27 10:00:00;1.29804;1.30088;1.29635;1.29705;28263;0;0
251;2016-09-27 11:00:00;1.29705;1.29764;1.29627;1.29667;26442;0;0
252;2016-09-27 12:00:00;1.29667;1.29667;1.29368;1.29448;25971;0;0
253;2016-09-27 13:00:00;1.29448;1.2962;1.29389;1.29555;21986;0;0
254;2016-09-27 14:00:00;1.29556;1.29909;1.29521;1.2989;25042;0;0
255;2016-09-27 15:00:00;1.2989;1.29908;1.29684;1.29733;26779;0;0
256;2016-09-27 16:00:00;1.29733;1.29885;1.2953299999999999;1.29861;28560;0;0
257;2016-09-27 17:00:00;1.29861;1.30068;1.29771;1.2986900000000001;27750;0;0
258;2016-09-27 18:00:00;1.29868;1.30071;1.29752;1.3003;25916;0;0
259;2016-09-27 19:00:00;1.3003;1.30246;1.3;1.30203;21718;0;0
260;2016-09-27 20:00:00;1.30203;1.30261;1.3014299999999999;1.30171;21364;0;0
261;2016-09-27 21:00:00;1.30171;1.30232;1.30128;1.30214;16709;0;0
262;2016-09-27 22:00:00;1.30216;1.30233;1.30092;1.30145;14229;0;0
263;2016-09-27 23:00:00;1.30144;1.30234;1.30093;1.30218;10694;0;0
264;2016-09-28 00:00:00;1.30218;1.30257;1.30172;1.30189;4508;0;0
265;2016-09-28 01:00:00;1.30189;1.30243;1.30169;1.30175;8500;0;0
266;2016-09-28 02:00:00;1.3017400000000001;1.30199;1.30064;1.3009;6274;0;0
267;2016-09-28 03:00:00;1.3009;1.30095;1.29986;1.30058;21389;0;0
268;2016-09-28 04:00:00;1.30058;1.30067;1.29986;1.30029;19278;0;0
269;2016-09-28 05:00:00;1.30029;1.30042;1.29915;1.29945;17006;0;0
270;2016-09-28 06:00:00;1.29945;1.30078;1.29941;1.30044;13088;0;0
271;2016-09-28 07:00:00;1.30042;1.30058;1.29974;1.3002799999999999;14010;0;0
272;2016-09-28 08:00:00;1.3002799999999999;1.30158;1.3002500000000001;1.30135;13804;0;0
273;2016-09-28 09:00:00;1.30135;1.30282;1.30063;1.30183;22887;0;0
274;2016-09-28 10:00:00;1.30183;1.3031;1.29939;1.3007;28283;0;0
275;2016-09-28 11:00:00;1.3007;1.30122;1.2981;1.29923;27382;0;0
276;2016-09-28 12:00:00;1.29923;1.30047;1.29851;1.29976;25346;0;0
277;2016-09-28 13:00:00;1.29976;1.3018399999999999;1.29929;1.30171;22891;0;0
278;2016-09-28 14:00:00;1.30171;1.3023500000000001;1.30108;1.30178;23811;4;0
279;2016-09-28 15:00:00;1.30178;1.30317;1.30067;1.30248;28879;4;0
280;2016-09-28 16:00:00;1.30248;1.303;1.29992;1.3001;27892;5;0
281;2016-09-28 17:00:00;1.3001;1.30179;1.29855;1.2989899999999999;32947;4;0
282;2016-09-28 18:00:00;1.2989899999999999;1.30007;1.29791;1.29941;27597;4;0
283;2016-09-28 19:00:00;1.29941;1.30097;1.29935;1.30092;23113;4;0
284;2016-09-28 20:00:00;1.30092;1.30114;1.29986;1.30083;21645;5;0
285;2016-09-28 21:00:00;1.30083;1.30304;1.30058;1.30227;27299;4;0
286;2016-09-28 22:00:00;1.30227;1.30258;1.30108;1.30166;21131;4;0
287;2016-09-28 23:00:00;1.30166;1.3024499999999999;1.30135;1.30152;10937;5;0
288;2016-09-29 00:00:00;1.30151;1.30197;1.30142;1.30169;4806;10;0
289;2016-09-29 01:00:00;1.30169;1.3022;1.3014700000000001;1.30186;14942;5;0
290;2016-09-29 02:00:00;1.3018399999999999;1.3058100000000001;1.30157;1.30374;15203;4;0
291;2016-09-29 03:00:00;1.30369;1.30539;1.30345;1.30503;14355;5;0
292;2016-09-29 04:00:00;1.30503;1.30522;1.3023799999999999;1.3026200000000001;21900;4;0
293;2016-09-29 05:00:00;1.3026200000000001;1.30312;1.30185;1.30259;14873;5;0
294;2016-09-29 06:00:00;1.30259;1.30281;1.30168;1.302;13315;4;0
295;2016-09-29 07:00:00;1.302;1.30261;1.30183;1.30185;17327;5;0
296;2016-09-29 08:00:00;1.30185;1.3023;1.30121;1.3017;16298;5;0
297;2016-09-29 09:00:00;1.3017;1.30321;1.3008600000000001;1.30222;22779;4;0
298;2016-09-29 10:00:00;1.30222;1.30323;1.30106;1.30106;26904;4;0
299;2016-09-29 11:00:00;1.30106;1.30206;1.29886;1.29925;24105;4;0
300;2016-09-29 12:00:00;1.29925;1.29973;1.2983799999999999;1.2993999999999999;22727;4;0
301;2016-09-29 13:00:00;1.2993999999999999;1.30148;1.29884;1.3014000000000001;20806;4;0
302;2016-09-29 14:00:00;1.30139;1.3028;1.30114;1.30186;22912;4;0
303;2016-09-29 15:00:00;1.30186;1.30319;1.29987;1.30046;25958;4;0
304;2016-09-29 16:00:00;1.30047;1.30118;1.29911;1.29971;28068;5;0
305;2016-09-29 17:00:00;1.29968;1.30139;1.29635;1.2981;28460;4;0
306;2016-09-29 18:00:00;1.2981;1.29908;1.29646;1.29894;28304;4;0
307;2016-09-29 19:00:00;1.29894;1.29992;1.29676;1.29768;25410;4;0
308;2016-09-29 20:00:00;1.29768;1.29798;1.29552;1.29585;29137;4;0
309;2016-09-29 21:00:00;1.29586;1.29715;1.29538;1.29688;23270;4;0
310;2016-09-29 22:00:00;1.29688;1.29779;1.2965499999999999;1.29688;20151;4;0
311;2016-09-29 23:00:00;1.29688;1.29715;1.29629;1.29668;7704;5;0
312;2016-09-30 00:00:00;1.29663;1.29695;1.29606;1.29663;2791;10;0
313;2016-09-30 01:00:00;1.29663;1.2971300000000001;1.29618;1.29712;13536;5;0
314;2016-09-30 02:00:00;1.2971300000000001;1.2975400000000001;1.29602;1.2965200000000001;8181;5;0
315;2016-09-30 03:00:00;1.2965200000000001;1.29663;1.29456;1.29534;18301;5;0
316;2016-09-30 04:00:00;1.29534;1.29626;1.29534;1.29599;15713;5;0
317;2016-09-30 05:00:00;1.29599;1.29657;1.29596;1.29617;16980;5;0
318;2016-09-30 06:00:00;1.29617;1.29719;1.29603;1.29715;17515;5;0
